cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,hadevelopt,housing_psa,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex,transit_district,latitude,longitude,lat_lon,patrol_boro,station_name,vic_age_group,vic_race,vic_sex,complaint_date,year,month,day,quarter,is_felony
318096372,2025-12-29,10:31:00,2025-12-29T00:00:00.000,11:06:00,62,2025-12-29T00:00:00.000,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),983431,158677,25-44,ASIAN / PACIFIC ISLANDER,M,,40.6022161657077,-74.0029507988395,"(40.6022161657077, -74.0029507988395)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-29,2025,12,29,4,0
318148447,2025-12-29,17:45:00,2025-12-29T00:00:00.000,17:50:00,18,2025-12-29T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),986116,218992,UNKNOWN,UNKNOWN,U,,40.7677586,-73.99326351,"(40.7677586, -73.99326351)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-29,2025,12,29,4,0
318196638,2025-12-28,15:13:00,2025-12-28T00:00:00.000,15:14:00,63,2025-12-29T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1006250,161865,25-44,BLACK,M,,40.610939,-73.920763,"(40.610939, -73.920763)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,2025-12-28,2025,12,28,4,0
318115385,2025-12-29,13:00:00,2025-12-29T00:00:00.000,13:06:00,46,2025-12-29T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1010906,248102,UNKNOWN,UNKNOWN,M,,40.847626,-73.903654,"(40.847626, -73.903654)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,M,2025-12-29,2025,12,29,4,0
318113345,2025-12-29,18:40:00,2025-12-29T00:00:00.000,19:19:00,62,2025-12-29T00:00:00.000,105,ROBBERY,380.0,"ROBBERY,CAR JACKING",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),982939,161751,UNKNOWN,UNKNOWN,M,,40.610655,-74.004721,"(40.610655, -74.004721)",PATROL BORO BKLYN SOUTH,(null),25-44,ASIAN / PACIFIC ISLANDER,M,2025-12-29,2025,12,29,4,1
318127549,2025-12-29,19:35:00,2025-12-29T00:00:00.000,19:40:00,120,2025-12-29T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),1292,961472,165574,UNKNOWN,UNKNOWN,U,,40.62112,-74.082049,"(40.62112, -74.082049)",PATROL BORO STATEN ISLAND,(null),45-64,WHITE HISPANIC,F,2025-12-29,2025,12,29,4,0
318104746,2025-12-27,04:40:00,2025-12-27T00:00:00.000,04:58:00,114,2025-12-29T00:00:00.000,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007065,217399,UNKNOWN,UNKNOWN,U,,40.763367,-73.917639,"(40.763367, -73.917639)",PATROL BORO QUEENS NORTH,(null),45-64,WHITE,F,2025-12-27,2025,12,27,4,1
318108015,2025-12-26,21:30:00,2025-12-27T00:00:00.000,08:00:00,113,2025-12-29T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1042190,187112,(null),(null),(null),,40.680077,-73.791103,"(40.680077, -73.791103)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE HISPANIC,M,2025-12-26,2025,12,26,4,1
318144200,2025-12-29,18:25:00,2025-12-29T00:00:00.000,18:41:00,61,2025-12-29T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1001069,155275,45-64,WHITE,M,,40.592864,-73.939441,"(40.592864, -73.939441)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F,2025-12-29,2025,12,29,4,0
318115408,2025-12-29,18:13:00,2025-12-29T00:00:00.000,18:14:00,104,2025-12-29T00:00:00.000,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,QUEENS,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),1011579,198958,45-64,WHITE HISPANIC,M,,40.712737,-73.901421,"(40.712737, -73.901421)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,E,2025-12-29,2025,12,29,4,1
318113292,2025-12-29,17:00:00,2025-12-29T00:00:00.000,17:38:00,9,2025-12-29T00:00:00.000,341,PETIT LARCENY,343.0,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),986421,205555,UNKNOWN,BLACK,M,,40.730887,-73.992166,"(40.730887, -73.992166)",PATROL BORO MAN SOUTH,(null),25-44,BLACK HISPANIC,M,2025-12-29,2025,12,29,4,0
318076604,2025-12-28,22:29:00,2025-12-29T00:00:00.000,02:30:00,69,2025-12-29T00:00:00.000,355,OFFENSES AGAINST THE PERSON,191.0,CUSTODIAL INTERFERENCE 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),227,1012903,177077,25-44,BLACK,F,,40.652675,-73.896737,"(40.652675, -73.896737)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M,2025-12-28,2025,12,28,4,0
318096519,2025-12-29,13:13:00,,(null),103,2025-12-29T00:00:00.000,117,DANGEROUS DRUGS,510.0,"CONTROLLED SUBSTANCE, INTENT T",COMPLETED,FELONY,QUEENS,INSIDE,TRANSIT FACILITY (OTHER),MTA POLICE DEPT,17,(null),(null),(null),1037664,194289,25-44,BLACK,F,,40.699803,-73.807366,"(40.699803, -73.807366)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-29,2025,12,29,4,1
318080448,2025-12-29,00:35:00,2025-12-29T00:00:00.000,00:45:00,46,2025-12-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),1009176,249329,18-24,BLACK,F,,40.851,-73.9099,"(40.851, -73.9099)",PATROL BORO BRONX,(null),25-44,WHITE,F,2025-12-29,2025,12,29,4,0
318134130,2025-12-29,10:00:00,2025-12-29T00:00:00.000,14:00:00,60,2025-12-29T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),991657,152729,UNKNOWN,UNKNOWN,U,,40.585888,-73.973333,"(40.585888, -73.973333)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F,2025-12-29,2025,12,29,4,0
318096204,2025-12-28,13:30:00,2025-12-28T00:00:00.000,14:00:00,40,2025-12-29T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008153,232643,UNKNOWN,BLACK,M,,40.805204,-73.913658,"(40.805204, -73.913658)",PATROL BORO BRONX,(null),18-24,WHITE HISPANIC,F,2025-12-28,2025,12,28,4,1
318096295,2025-12-28,19:00:00,2025-12-29T00:00:00.000,08:30:00,49,2025-12-29T00:00:00.000,109,GRAND LARCENY,457.0,"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1024272,249890,(null),(null),(null),,40.852484,-73.855331,"(40.852484, -73.855331)",PATROL BORO BRONX,(null),25-44,WHITE,M,2025-12-28,2025,12,28,4,1
318101782,2025-12-29,10:00:00,2025-12-29T00:00:00.000,10:24:00,70,2025-12-29T00:00:00.000,105,ROBBERY,389.0,"ROBBERY,DWELLING",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),994041,171634,45-64,BLACK,M,,40.637777,-73.964721,"(40.637777, -73.964721)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,F,2025-12-29,2025,12,29,4,1
318079840,2025-12-29,02:09:00,2025-12-29T00:00:00.000,02:22:00,104,2025-12-29T00:00:00.000,126,MISCELLANEOUS PENAL LAW,724.0,"FORGERY-ILLEGAL POSSESSION,VEH",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008358,199175,25-44,BLACK HISPANIC,M,,40.71333322,-73.91303824,"(40.71333322, -73.91303824)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,WHITE,E,2025-12-29,2025,12,29,4,1
318096160,2025-12-29,13:03:00,2025-12-29T00:00:00.000,13:33:00,28,2025-12-29T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),998948,233793,(null),(null),(null),,40.808381,-73.946906,"(40.808381, -73.946906)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D,2025-12-29,2025,12,29,4,0
318168898,2025-12-28,21:07:00,2025-12-29T00:00:00.000,15:30:00,34,2025-12-29T00:00:00.000,341,PETIT LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1001818,248498,(null),(null),(null),,40.848737,-73.9365,"(40.848737, -73.9365)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,M,2025-12-28,2025,12,28,4,0
318113390,2025-12-29,17:06:00,2025-12-29T00:00:00.000,17:30:00,123,2025-12-29T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),924469,130618,45-64,WHITE,M,,40.525001,-74.215033,"(40.525001, -74.215033)",PATROL BORO STATEN ISLAND,(null),45-64,WHITE,F,2025-12-29,2025,12,29,4,0
318104656,2025-12-21,15:30:00,2025-12-21T00:00:00.000,15:35:00,19,2025-12-29T00:00:00.000,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,(null),(null),(null),993570,216846,45-64,BLACK,F,,40.761873,-73.966357,"(40.761873, -73.966357)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D,2025-12-21,2025,12,21,4,1
318101794,2025-12-29,14:10:00,2025-12-29T00:00:00.000,14:25:00,84,2025-12-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),988194,191455,UNKNOWN,UNKNOWN,U,,40.692184,-73.985777,"(40.692184, -73.985777)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M,2025-12-29,2025,12,29,4,0
318123212,2025-12-29,19:42:00,2025-12-29T00:00:00.000,19:56:00,101,2025-12-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),73629,1043846,156129,UNKNOWN,BLACK,M,,40.595024,-73.785406,"(40.595024, -73.785406)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F,2025-12-29,2025,12,29,4,0
318096588,2025-04-22,08:00:00,2025-07-05T00:00:00.000,12:00:00,111,2025-12-29T00:00:00.000,109,GRAND LARCENY,402.0,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1059972,216802,UNKNOWN,UNKNOWN,U,,40.761434,-73.72666,"(40.761434, -73.72666)",PATROL BORO QUEENS NORTH,(null),65+,WHITE,M,2025-04-22,2025,4,22,2,1
318136356H1,2025-12-29,13:35:00,,(null),103,2025-12-29T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,(null),COMPLETED,FELONY,QUEENS,INSIDE,MULTI DWELL - APT BUILD,N.Y. POLICE DEPT,0,(null),(null),(null),1041118,192175,25-44,ASIAN / PACIFIC ISLANDER,F,,40.69398,-73.794925,"(40.69398, -73.794925)",PATROL BORO QUEENS SOUTH,(null),<18,ASIAN / PACIFIC ISLANDER,M,2025-12-29,2025,12,29,4,1
318107941,2025-12-29,17:20:00,2025-12-29T00:00:00.000,17:55:00,32,2025-12-29T00:00:00.000,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,(null),(null),(null),999918,234616,45-64,BLACK,F,,40.810638,-73.9434,"(40.810638, -73.9434)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D,2025-12-29,2025,12,29,4,0
318082480,2025-12-29,05:18:00,2025-12-29T00:00:00.000,05:39:00,113,2025-12-29T00:00:00.000,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,QUEENS,(null),AIRPORT TERMINAL,PORT AUTHORITY,3,(null),(null),(null),1042801,181715,25-44,BLACK,F,,40.66524878,-73.78894843,"(40.66524878, -73.78894843)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-29,2025,12,29,4,0
318107993,2025-12-28,18:23:00,,(null),94,2025-12-29T00:00:00.000,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,(null),RESIDENCE - PUBLIC HOUSING,N.Y. POLICE DEPT,0,(null),(null),(null),997282,204143,(null),(null),(null),,40.7270006940205,-73.9529831112437,"(40.7270006940205, -73.9529831112437)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,F,2025-12-28,2025,12,28,4,0
318101729,2025-12-29,15:30:00,2025-12-29T00:00:00.000,15:39:00,5,2025-12-29T00:00:00.000,359,OFFENSES AGAINST PUBLIC ADMINI,759.0,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),985145,203571,25-44,BLACK,M,4.0,40.72543198,-73.99677099,"(40.72543198, -73.99677099)",PATROL BORO MAN SOUTH,BROADWAY/LAFAYETTE,UNKNOWN,UNKNOWN,E,2025-12-29,2025,12,29,4,0
318096051,2025-12-22,15:00:00,2025-12-22T00:00:00.000,21:00:00,6,2025-12-29T00:00:00.000,341,PETIT LARCENY,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),984024,204863,(null),(null),(null),,40.728989,-74.000814,"(40.728989, -74.000814)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F,2025-12-22,2025,12,22,4,0
318096415,2025-12-29,01:55:00,2025-12-29T00:00:00.000,02:40:00,68,2025-12-29T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),975600,163647,25-44,WHITE HISPANIC,M,,40.615856,-74.031158,"(40.615856, -74.031158)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,F,2025-12-29,2025,12,29,4,1
318113348,2025-12-29,10:30:00,2025-12-29T00:00:00.000,12:30:00,66,2025-12-29T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),994285,164357,65+,WHITE,M,,40.617803,-73.963852,"(40.617803, -73.963852)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,F,2025-12-29,2025,12,29,4,0
318082478,2025-12-29,05:30:00,2025-12-29T00:00:00.000,06:18:00,110,2025-12-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1023787,212972,25-44,WHITE HISPANIC,M,,40.751155,-73.857301,"(40.751155, -73.857301)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE HISPANIC,M,2025-12-29,2025,12,29,4,0
318096392,2025-12-29,06:40:00,2025-12-29T00:00:00.000,06:50:00,67,2025-12-29T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,(null),RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1003162,178247,25-44,BLACK,M,,40.655914,-73.931841,"(40.655914, -73.931841)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,F,2025-12-29,2025,12,29,4,0
318099004,2025-12-01,09:00:00,2025-12-29T00:00:00.000,15:00:00,68,2025-12-29T00:00:00.000,340,FRAUDS,719.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,(null),(null),(null),976575,169462,UNKNOWN,UNKNOWN,U,,40.631817,-74.027651,"(40.631817, -74.027651)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,D,2025-12-01,2025,12,1,4,0
318083266,2025-12-29,06:55:00,2025-12-29T00:00:00.000,07:03:00,67,2025-12-29T00:00:00.000,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1005909,180742,(null),(null),(null),,40.66274522,-73.92193147,"(40.66274522, -73.92193147)",PATROL BORO BKLYN SOUTH,(null),UNKNOWN,UNKNOWN,E,2025-12-29,2025,12,29,4,0
318148510,2025-12-29,08:45:00,2025-12-29T00:00:00.000,08:50:00,81,2025-12-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1003927,186763,UNKNOWN,BLACK,M,33.0,40.67927614,-73.92905788,"(40.67927614, -73.92905788)",PATROL BORO BKLYN NORTH,UTICA AVENUE,45-64,WHITE,F,2025-12-29,2025,12,29,4,0
318131324,2025-12-29,13:18:00,2025-12-29T00:00:00.000,13:40:00,40,2025-12-29T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1007026,233106,65+,WHITE HISPANIC,M,,40.806477,-73.917726,"(40.806477, -73.917726)",PATROL BORO BRONX,(null),18-24,WHITE HISPANIC,F,2025-12-29,2025,12,29,4,0
318117429,2025-12-29,17:35:00,2025-12-29T00:00:00.000,17:46:00,46,2025-12-29T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),1011263,248425,UNKNOWN,UNKNOWN,U,,40.848512,-73.902363,"(40.848512, -73.902363)",PATROL BORO BRONX,(null),25-44,BLACK,M,2025-12-29,2025,12,29,4,0
318096497,2025-12-28,17:00:00,2025-12-29T00:00:00.000,05:20:00,100,2025-12-29T00:00:00.000,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1031599,151176,18-24,BLACK,M,,40.58149277,-73.82954099,"(40.58149277, -73.82954099)",PATROL BORO QUEENS SOUTH,(null),25-44,WHITE,F,2025-12-28,2025,12,28,4,1
318117417,2025-12-29,16:45:00,2025-12-29T00:00:00.000,16:50:00,14,2025-12-29T00:00:00.000,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),987614,212616,UNKNOWN,WHITE HISPANIC,M,,40.750266,-73.987859,"(40.750266, -73.987859)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D,2025-12-29,2025,12,29,4,1
318111679,2025-12-24,05:30:00,2025-12-24T00:00:00.000,06:00:00,67,2025-12-29T00:00:00.000,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),997843,175671,18-24,BLACK,M,,40.6488507469884,-73.951016510623,"(40.6488507469884, -73.951016510623)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,M,2025-12-24,2025,12,24,4,0
318131334,2025-12-29,19:55:00,2025-12-29T00:00:00.000,22:45:00,44,2025-12-29T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005911,246393,25-44,WHITE HISPANIC,M,,40.842949,-73.921712,"(40.842949, -73.921712)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F,2025-12-29,2025,12,29,4,0
318083281,2025-12-29,03:19:00,2025-12-29T00:00:00.000,07:00:00,116,2025-12-29T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1055106,185157,(null),(null),(null),,40.674616,-73.744558,"(40.674616, -73.744558)",PATROL BORO QUEENS SOUTH,(null),45-64,BLACK,M,2025-12-29,2025,12,29,4,1
318096263,2025-12-29,11:10:00,2025-12-29T00:00:00.000,11:13:00,46,2025-12-29T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),1009176,249329,25-44,WHITE HISPANIC,F,,40.851,-73.9099,"(40.851, -73.9099)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,F,2025-12-29,2025,12,29,4,0
318129814,2025-12-24,15:00:00,2025-12-25T00:00:00.000,01:00:00,103,2025-12-29T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1041894,196417,UNKNOWN,UNKNOWN,U,,40.705617,-73.792092,"(40.705617, -73.792092)",PATROL BORO QUEENS SOUTH,(null),25-44,BLACK,F,2025-12-24,2025,12,24,4,0
318101827,2025-12-20,12:00:00,2025-12-24T00:00:00.000,14:00:00,123,2025-12-29T00:00:00.000,109,GRAND LARCENY,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),940878,133766,UNKNOWN,UNKNOWN,U,,40.533737,-74.15603,"(40.533737, -74.15603)",PATROL BORO STATEN ISLAND,(null),65+,WHITE,M,2025-12-20,2025,12,20,4,1
318113366,2025-12-01,17:00:00,2025-12-29T00:00:00.000,17:00:00,84,2025-12-29T00:00:00.000,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),987764,194335,(null),(null),(null),,40.700089,-73.987325,"(40.700089, -73.987325)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M,2025-12-01,2025,12,1,4,1
318096058,2025-12-28,23:00:00,2025-12-29T00:00:00.000,07:30:00,9,2025-12-29T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),987496,203963,UNKNOWN,UNKNOWN,U,,40.7265156408036,-73.9882902437563,"(40.7265156408036, -73.9882902437563)",PATROL BORO MAN SOUTH,(null),UNKNOWN,UNKNOWN,D,2025-12-28,2025,12,28,4,0
318104668,2025-12-28,10:30:00,2025-12-28T00:00:00.000,11:15:00,40,2025-12-29T00:00:00.000,109,GRAND LARCENY,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1010381,233587,UNKNOWN,UNKNOWN,U,,40.807789,-73.905605,"(40.807789, -73.905605)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D,2025-12-28,2025,12,28,4,1
