boro_nm,addr_pct_cd,latitude,longitude
QUEENS,115,40.749799,-73.893793
BROOKLYN,75,40.67274306,-73.89899209
BROOKLYN,72,40.638466,-74.019067
QUEENS,100,40.585039,-73.819862
STATEN ISLAND,121,40.575324,-74.169839
BROOKLYN,84,40.687151,-73.983317
BRONX,44,40.83787505,-73.91969855
(null),18,40.762354,-73.976528
BROOKLYN,83,40.692907,-73.914035
MANHATTAN,25,40.802091,-73.937
MANHATTAN,1,40.714965,-74.005655
BROOKLYN,73,40.672061,-73.916901
BROOKLYN,75,40.668059,-73.898748
BROOKLYN,67,40.637864,-73.941409
BROOKLYN,75,40.652939,-73.885902
BROOKLYN,71,40.660005,-73.961188
QUEENS,116,40.663468,-73.76848
QUEENS,109,40.79563415,-73.82561219
(null),9,40.729243,-73.979696
BRONX,44,40.84006,-73.913743
QUEENS,114,40.75917,-73.9194
MANHATTAN,14,40.75031835,-73.99111059
BROOKLYN,75,40.672491,-73.887452
QUEENS,110,40.748289,-73.863437
QUEENS,104,40.728776,-73.901748
BRONX,44,40.84093032,-73.91269797
BRONX,44,40.84017612,-73.92526864
BROOKLYN,72,40.638826,-74.015065
STATEN ISLAND,122,40.594884,-74.106814
MANHATTAN,25,40.803234,-73.934698
QUEENS,107,40.726419,-73.785531
BROOKLYN,75,40.661984,-73.88027
BROOKLYN,71,40.663963,-73.950192
BROOKLYN,62,40.613192,-73.973828
BRONX,45,40.837394,-73.835515
BROOKLYN,72,40.645362,-74.004684
MANHATTAN,24,40.795599,-73.972965
QUEENS,111,40.762066,-73.787737
BROOKLYN,70,40.642807,-73.95596
STATEN ISLAND,121,40.631562,-74.146781
MANHATTAN,7,40.713385,-73.982369
MANHATTAN,6,40.731519,-74.004008
MANHATTAN,24,40.80325,-73.968345
BROOKLYN,90,40.709961,-73.957583
BROOKLYN,83,40.688937,-73.919106
QUEENS,105,40.710336,-73.745338
BROOKLYN,73,40.67354153,-73.91953951
QUEENS,101,40.599503,-73.747963
BROOKLYN,67,40.65352238,-73.91014296
QUEENS,105,40.729363,-73.734043
BRONX,44,40.83572429,-73.92128399
QUEENS,113,40.688872,-73.792267
MANHATTAN,14,40.747044,-73.987128
QUEENS,115,40.760773,-73.871577
QUEENS,112,40.73011735,-73.86231192
QUEENS,108,40.747159,-73.910879
(null),24,40.79762,-73.964068
BROOKLYN,61,40.576137,-73.948937
BROOKLYN,71,40.65504783,-73.95630123
BROOKLYN,62,40.59792537,-73.98719146
MANHATTAN,23,40.79540558,-73.94187457
BROOKLYN,75,40.6763291,-73.86546213
BROOKLYN,68,40.638668,-74.022464
QUEENS,115,40.74684483,-73.89143078
QUEENS,110,40.747108,-73.883842
QUEENS,114,40.759241,-73.908841
MANHATTAN,24,40.797567,-73.96781
BRONX,45,40.838398,-73.835339
QUEENS,107,40.72691149,-73.8069118
QUEENS,107,40.721377,-73.820848
BROOKLYN,81,40.693196,-73.935592
BROOKLYN,68,40.6159936,-74.03112773
BROOKLYN,75,40.667602,-73.876864
BRONX,48,40.839355,-73.88921
QUEENS,113,40.689472,-73.7498
MANHATTAN,14,40.75580739,-73.98640311
MANHATTAN,23,40.795857,-73.947872
QUEENS,109,40.747157,-73.83006
BROOKLYN,75,40.686322,-73.873022
BROOKLYN,73,40.6711300016904,-73.9135020552048
BRONX,43,40.836287,-73.859569
MANHATTAN,14,40.744294,-73.984435
BRONX,44,40.83682,-73.921301
BRONX,44,40.839725,-73.916363
MANHATTAN,5,40.721834,-73.991945
BRONX,44,40.840141,-73.925863
BROOKLYN,75,40.690148,-73.86784
BROOKLYN,70,40.632429,-73.947224
BROOKLYN,77,40.676027,-73.948532
BRONX,43,40.83713,-73.867194
MANHATTAN,1,40.702741,-74.014203
MANHATTAN,18,40.762157,-73.995494
BROOKLYN,83,40.690869,-73.908421
MANHATTAN,22,40.796922,-73.95687
BROOKLYN,69,40.63295361,-73.90415032
BROOKLYN,75,40.678663,-73.877144
BRONX,42,40.8385042,-73.90597919
BROOKLYN,78,40.675482,-73.984452
QUEENS,109,40.74625,-73.828177
MANHATTAN,23,40.798959,-73.944552
BRONX,45,40.836537,-73.846998
BROOKLYN,83,40.701305,-73.916335
MANHATTAN,33,40.83579313,-73.93988783
STATEN ISLAND,121,40.604401,-74.161167
QUEENS,104,40.700782,-73.898849
BROOKLYN,67,40.638881,-73.943939
BRONX,45,40.836137,-73.837551
QUEENS,116,40.67789851,-73.75135952
BROOKLYN,90,40.701485,-73.944421
MANHATTAN,23,40.795104,-73.94315
QUEENS,103,40.713414,-73.762078
MANHATTAN,9,40.723802,-73.979071
MANHATTAN,25,40.800485,-73.935146
BROOKLYN,60,40.579162,-74.000371
BRONX,42,40.832356,-73.898546
QUEENS,107,40.72062079,-73.81375556
BROOKLYN,77,40.66879784,-73.93112014
QUEENS,108,40.744794,-73.925016
BRONX,43,40.833827,-73.867774
BROOKLYN,68,40.629414,-74.024162
QUEENS,110,40.745776,-73.890277
MANHATTAN,33,40.834619,-73.946135
QUEENS,103,40.702097,-73.779869
BROOKLYN,68,40.6388651705916,-74.0227120876572
BRONX,43,40.833953,-73.876134
STATEN ISLAND,121,40.601735,-74.192703
QUEENS,102,40.703675,-73.82531
MANHATTAN,25,40.795667,-73.935663
MANHATTAN,1,40.712902,-74.008462
MANHATTAN,25,40.80210401,-73.93407767
BRONX,44,40.831438,-73.920163
STATEN ISLAND,121,40.594345,-74.186962
QUEENS,108,40.7441674,-73.91247832
BRONX,42,40.830313,-73.898712
MANHATTAN,1,40.723127,-74.002579
BROOKLYN,62,40.602985,-73.990923
QUEENS,105,40.690076,-73.732655
BROOKLYN,75,40.685966,-73.87385
BRONX,42,40.83130042,-73.90073162
QUEENS,108,40.74024,-73.894696
QUEENS,111,40.760331,-73.788854
BRONX,42,40.83204819,-73.8958702
MANHATTAN,18,40.75919967,-73.98461925
MANHATTAN,24,40.801435,-73.964989
BROOKLYN,73,40.660677,-73.910859
BRONX,44,40.8311297,-73.9174446
MANHATTAN,14,40.746824,-73.984698
BRONX,44,40.83774442,-73.91738218
BROOKLYN,67,40.65279589,-73.9468749
MANHATTAN,5,40.721294,-73.993663
BRONX,44,40.833118,-73.909158
BRONX,42,40.833131,-73.8958
BRONX,43,40.830443,-73.87135
BROOKLYN,61,40.600631,-73.950589
QUEENS,113,40.693232,-73.749118
BROOKLYN,67,40.662519,-73.927012
BRONX,44,40.832609,-73.929565
BROOKLYN,72,40.645955,-74.009446
BROOKLYN,72,40.64478976,-74.01432378
BRONX,48,40.850939,-73.89229
BROOKLYN,67,40.643522,-73.944434
MANHATTAN,9,40.723168,-73.984126
MANHATTAN,9,40.721184,-73.97942
BROOKLYN,84,40.69372139,-73.99045462
QUEENS,113,40.695965,-73.762339
MANHATTAN,1,40.723441,-74.006176
BRONX,44,40.832237,-73.918589
BROOKLYN,75,40.671104,-73.878143
BROOKLYN,66,40.637658,-74.005523
QUEENS,108,40.74530809,-73.9075218
QUEENS,115,40.75718265,-73.85501882
BROOKLYN,75,40.678461,-73.878064
BRONX,43,40.834785,-73.859536
BROOKLYN,73,40.677293,-73.906521
MANHATTAN,30,40.83276591,-73.94582417
BROOKLYN,83,40.694504,-73.93083
BROOKLYN,78,40.668146,-73.978894
BROOKLYN,88,40.68309,-73.968862
QUEENS,106,40.684595,-73.827171
QUEENS,111,40.747531,-73.758396
QUEENS,115,40.757497,-73.867018
MANHATTAN,33,40.83472,-73.942544
BROOKLYN,63,40.59651127,-73.90787551
BROOKLYN,66,40.634794,-73.973882
MANHATTAN,25,40.802139,-73.939059
MANHATTAN,23,40.793955,-73.951358
BRONX,44,40.830346,-73.92327418
QUEENS,113,40.692506,-73.761925
QUEENS,104,40.706141,-73.896759
QUEENS,109,40.75552303,-73.83339814
MANHATTAN,28,40.79883293,-73.95201714
BRONX,42,40.830206,-73.901543
BRONX,44,40.84390818,-73.92412957
BROOKLYN,63,40.616224,-73.90219
BROOKLYN,94,40.723181,-73.940273
BROOKLYN,73,40.671524,-73.911202
MANHATTAN,20,40.786111,-73.978297
BROOKLYN,88,40.694619,-73.964252
MANHATTAN,33,40.83462,-73.940358
MANHATTAN,19,40.7828,-73.949628
BRONX,42,40.83273354,-73.89801202
MANHATTAN,20,40.783862,-73.975954
MANHATTAN,20,40.7842519786623,-73.9748976664227
BROOKLYN,83,40.699307,-73.927292
BRONX,44,40.835154,-73.917087
MANHATTAN,19,40.78278935,-73.95740539
BRONX,44,40.832435,-73.910069
BRONX,42,40.834494,-73.897531
QUEENS,102,40.707981,-73.830966
QUEENS,116,40.639726,-73.742493
STATEN ISLAND,122,40.575834,-74.111888
MANHATTAN,23,40.789802,-73.95229
BROOKLYN,73,40.667316,-73.917939
BROOKLYN,77,40.67065802,-73.95797447
BROOKLYN,62,40.6135535,-73.98174977
QUEENS,115,40.753549,-73.877424
QUEENS,109,40.78338,-73.792629
BROOKLYN,62,40.604053,-74.000049
QUEENS,110,40.744944,-73.855782
QUEENS,110,40.743992,-73.858083
QUEENS,108,40.745454,-73.896156
BROOKLYN,70,40.64485232,-73.96001588
BRONX,44,40.825844,-73.925919
MANHATTAN,24,40.791291,-73.977561
QUEENS,109,40.78455,-73.845795
BRONX,43,40.828875,-73.865668
MANHATTAN,23,40.788374,-73.945059
MANHATTAN,26,40.812379,-73.953338
QUEENS,106,40.674323,-73.813886
BROOKLYN,69,40.6317,-73.889634
BROOKLYN,72,40.643556,-74.01378
MANHATTAN,5,40.720351,-73.996435
QUEENS,102,40.6911735,-73.86367968
BROOKLYN,75,40.66795458,-73.87006423
QUEENS,106,40.67839,-73.811276
MANHATTAN,19,40.78164,-73.945902
MANHATTAN,5,40.724842,-73.99728
BROOKLYN,75,40.645892,-73.87957
MANHATTAN,30,40.826276,-73.943128
QUEENS,103,40.70523316,-73.80357343
MANHATTAN,10,40.74409901,-73.99564413
BRONX,42,40.829971,-73.902868
BROOKLYN,75,40.668803,-73.88298
BRONX,44,40.825876,-73.919356
BRONX,42,40.827766,-73.889959
MANHATTAN,13,40.745081,-73.994936
MANHATTAN,23,40.788751,-73.948835
MANHATTAN,13,40.74661861,-73.99381421
MANHATTAN,13,40.74332398,-73.98407437
BROOKLYN,75,40.668687,-73.873308
QUEENS,115,40.757665,-73.875326
MANHATTAN,14,40.75543,-73.986523
MANHATTAN,24,40.788667,-73.975234
BROOKLYN,71,40.661996,-73.932453
MANHATTAN,13,40.743707,-73.985923
MANHATTAN,23,40.78916903,-73.95274275
BROOKLYN,66,40.636188,-73.981949
QUEENS,109,40.788741,-73.853143
BROOKLYN,60,40.574818,-74.001206
QUEENS,111,40.757867,-73.784523
BRONX,43,40.82953212,-73.84731985
STATEN ISLAND,120,40.63935,-74.086134
BROOKLYN,84,40.694007,-73.99144
MANHATTAN,9,40.722637,-73.986028
MANHATTAN,32,40.82865,-73.939106
QUEENS,107,40.722766,-73.761166
QUEENS,115,40.756937,-73.862658
BRONX,44,40.825259,-73.925792
QUEENS,110,40.743259,-73.85785
QUEENS,110,40.745939,-73.892164
MANHATTAN,19,40.783425,-73.949162
BROOKLYN,78,40.678738,-73.978893
BROOKLYN,60,40.5928133,-73.97876328
BROOKLYN,79,40.698001,-73.955858
BROOKLYN,61,40.588457,-73.949944
BROOKLYN,63,40.631867,-73.925332
BROOKLYN,90,40.708198,-73.959694
BROOKLYN,75,40.6814,-73.875698
QUEENS,116,40.670918,-73.760324
BROOKLYN,67,40.644113,-73.934898
BROOKLYN,76,40.683549,-73.988495
MANHATTAN,7,40.719963,-73.987949
MANHATTAN,32,40.825594,-73.940553
(null),20,40.783947,-73.97218
BROOKLYN,84,40.695348,-73.993531
BRONX,42,40.828905,-73.903044
QUEENS,103,40.70663261,-73.80658821
BROOKLYN,75,40.668188,-73.875138
BRONX,50,40.904838,-73.907132
BROOKLYN,60,40.58576,-73.986735
MANHATTAN,17,40.7568201683051,-73.9711432633524
BRONX,50,40.885624,-73.914924
BRONX,50,40.884495,-73.905599
QUEENS,114,40.782545,-73.914956
BRONX,42,40.830151,-73.892382
STATEN ISLAND,121,40.611877,-74.161733
BRONX,43,40.826281,-73.854449
MANHATTAN,22,40.79099047,-73.96517545
BROOKLYN,62,40.603988,-73.985619
BRONX,43,40.82691628,-73.87203022
QUEENS,109,40.78702,-73.809121
BRONX,43,40.82937,-73.861964
QUEENS,102,40.691495,-73.837102
BRONX,50,40.87974227,-73.90140785
QUEENS,114,40.755339,-73.94836
MANHATTAN,23,40.793026,-73.942155
BRONX,47,40.8891934,-73.83129818
BROOKLYN,79,40.68578036,-73.95439171
BROOKLYN,71,40.660706,-73.941214
BRONX,42,40.829904,-73.897372
BROOKLYN,88,40.689425,-73.981203
BROOKLYN,79,40.678247,-73.945536
QUEENS,100,40.586414,-73.80527
MANHATTAN,23,40.792876,-73.9408
QUEENS,113,40.682745,-73.795941
QUEENS,116,40.66796306,-73.77154341
QUEENS,115,40.756979,-73.856549
MANHATTAN,24,40.79028,-73.971272
BROOKLYN,83,40.697864,-73.930613
BROOKLYN,68,40.624673,-74.027587
BROOKLYN,76,40.686441,-73.995068
BROOKLYN,94,40.716581,-73.960153
BRONX,47,40.901637,-73.840781
BROOKLYN,88,40.685468,-73.974764
BRONX,52,40.88485846,-73.87847176
MANHATTAN,7,40.718883,-73.982205
MANHATTAN,32,40.82417,-73.939096
BRONX,47,40.897396,-73.848234
BRONX,44,40.822631,-73.930944
BROOKLYN,69,40.6425,-73.899372
BRONX,40,40.813511,-73.917679
BRONX,41,40.824747,-73.898855
BRONX,50,40.881292,-73.905143
BRONX,47,40.895215,-73.854853
MANHATTAN,7,40.715709,-73.979173
QUEENS,107,40.714685,-73.793306
QUEENS,101,40.597782,-73.762456
MANHATTAN,13,40.739179,-73.983946
QUEENS,107,40.717817,-73.816651
MANHATTAN,20,40.771688,-73.980908
BRONX,41,40.823222,-73.889018
BRONX,47,40.898886,-73.852834
QUEENS,113,40.69446947,-73.7814633
BROOKLYN,75,40.688334,-73.876196
QUEENS,107,40.720741,-73.810779
BRONX,45,40.823665,-73.836408
MANHATTAN,24,40.792958,-73.965605
BROOKLYN,81,40.69369298,-73.9312026
MANHATTAN,20,40.775519,-73.97833
QUEENS,111,40.755513,-73.773097
QUEENS,107,40.717715,-73.777003
BROOKLYN,70,40.632117,-73.967165
QUEENS,114,40.757834,-73.919932
BRONX,47,40.891964,-73.860461
QUEENS,107,40.738534,-73.814102
BRONX,47,40.880123,-73.849747
MANHATTAN,20,40.770119,-73.982987
QUEENS,111,40.740433,-73.759553
STATEN ISLAND,120,40.623141,-74.082847
MANHATTAN,19,40.770262,-73.95576
BRONX,47,40.881169,-73.867592
BRONX,50,40.889187,-73.904598
QUEENS,106,40.684246,-73.83242
MANHATTAN,20,40.772497,-73.982187
BROOKLYN,79,40.684931,-73.955326
BRONX,47,40.883907,-73.849508
QUEENS,101,40.605847,-73.754898
QUEENS,106,40.673938,-73.823712
QUEENS,114,40.769381,-73.907627
BRONX,47,40.87955,-73.83362
BROOKLYN,76,40.67908936,-74.00343947
QUEENS,103,40.707643,-73.760203
STATEN ISLAND,122,40.569629,-74.108186
BROOKLYN,75,40.682147,-73.873861
BROOKLYN,77,40.670461,-73.95323
BROOKLYN,83,40.688871,-73.910969
BRONX,47,40.88845645,-73.84196203
BRONX,47,40.88479,-73.830979
QUEENS,110,40.740132,-73.855456
BRONX,47,40.897447,-73.855745
BRONX,47,40.883099,-73.841723
QUEENS,114,40.771454,-73.932259
STATEN ISLAND,120,40.64757357,-74.08742379
MANHATTAN,30,40.82273755,-73.94762082
BRONX,47,40.893904,-73.8561
BRONX,47,40.8835756,-73.86280418
BRONX,50,40.869885,-73.901793
MANHATTAN,5,40.718725,-73.992185
QUEENS,101,40.593658,-73.775905
MANHATTAN,34,40.870701,-73.914353
BROOKLYN,62,40.591454,-73.99156
BRONX,41,40.822891,-73.895373
BRONX,52,40.87249398,-73.88146294
STATEN ISLAND,120,40.622044,-74.082563
QUEENS,103,40.706079,-73.800815
BROOKLYN,90,40.706189,-73.960469
BROOKLYN,70,40.63288559,-73.94769778
BRONX,47,40.897972,-73.853026
MANHATTAN,30,40.820628,-73.956302
QUEENS,114,40.757093,-73.941843
MANHATTAN,19,40.778824,-73.945016
BRONX,52,40.87447742,-73.8916346
BRONX,52,40.86912,-73.897741
MANHATTAN,19,40.776703,-73.951058
BROOKLYN,70,40.638544,-73.958821
BROOKLYN,84,40.695659,-73.990066
MANHATTAN,13,40.74064366,-73.97579677
BRONX,47,40.873876,-73.861309
STATEN ISLAND,121,40.610785,-74.147825
QUEENS,106,40.664504,-73.846282
QUEENS,114,40.774195,-73.920053
BRONX,47,40.877556,-73.848768
BRONX,50,40.873953,-73.908789
QUEENS,102,40.687541,-73.830517
BRONX,42,40.821912,-73.903468
BROOKLYN,63,40.62441,-73.932312
BROOKLYN,90,40.70976,-73.950917
BROOKLYN,66,40.646543,-73.977057
QUEENS,105,40.68622,-73.732653
BRONX,52,40.87394,-73.884917
BRONX,47,40.878055,-73.859102
BRONX,50,40.875976,-73.910476
MANHATTAN,19,40.779843,-73.95534
BRONX,50,40.878018,-73.905438
BRONX,43,40.8222646,-73.84563115
BRONX,47,40.872421,-73.855546
BRONX,45,40.869113,-73.823836
QUEENS,109,40.771459,-73.802138
QUEENS,103,40.70403306,-73.79379204
MANHATTAN,30,40.822339,-73.953446
BRONX,47,40.870239,-73.83698
BRONX,47,40.873784,-73.866135
MANHATTAN,18,40.76403285,-73.98247023
QUEENS,102,40.70010799,-73.83266746
QUEENS,110,40.742231,-73.868708
QUEENS,110,40.741459,-73.884339
BRONX,47,40.879081,-73.867624
BROOKLYN,94,40.717016,-73.938153
QUEENS,114,40.764748,-73.90334
MANHATTAN,18,40.755727,-73.979255
BRONX,52,40.874332,-73.879344
BRONX,52,40.87490001,-73.88042449
QUEENS,114,40.757459,-73.919133
BRONX,52,40.876105,-73.87805
QUEENS,109,40.771978,-73.800989
BRONX,47,40.872381,-73.869325
BRONX,49,40.869408,-73.850424
BRONX,52,40.870138,-73.882399
QUEENS,100,40.5874,-73.812604
BROOKLYN,70,40.617566,-73.958514
BROOKLYN,81,40.688006,-73.919437
BRONX,47,40.87919635,-73.86158372
BROOKLYN,67,40.64642,-73.92833
BROOKLYN,60,40.577192,-74.000571
MANHATTAN,13,40.740159,-73.994807
BRONX,47,40.871374,-73.862863
BROOKLYN,62,40.60881426,-73.97299575
BROOKLYN,61,40.60031908,-73.94289066
BROOKLYN,68,40.630477,-74.005821
MANHATTAN,20,40.777618,-73.98235
BROOKLYN,70,40.642738,-73.957032
QUEENS,110,40.742117,-73.881443
QUEENS,107,40.71802164,-73.80232003
QUEENS,112,40.716838,-73.841533
BROOKLYN,67,40.649781,-73.914046
QUEENS,112,40.732629,-73.866096
QUEENS,111,40.754709,-73.777472
MANHATTAN,14,40.75355378,-73.98504284
BRONX,45,40.821087,-73.819571
BROOKLYN,68,40.615081,-74.031732
MANHATTAN,20,40.779336,-73.979255
BRONX,44,40.81856005,-73.92731612
BROOKLYN,73,40.659422,-73.913935
QUEENS,103,40.708287,-73.757518
BRONX,49,40.864193,-73.853869
BROOKLYN,61,40.601564,-73.942106
BRONX,52,40.867902,-73.895639
BRONX,49,40.864332,-73.869321
BROOKLYN,94,40.71783501,-73.95772467
QUEENS,113,40.676951,-73.771371
BRONX,52,40.864529,-73.907642
MANHATTAN,20,40.777817,-73.988729
BRONX,41,40.820284,-73.896007
BRONX,49,40.864331,-73.866379
BRONX,52,40.868259,-73.89272
MANHATTAN,7,40.717671,-73.99047
BROOKLYN,69,40.655958,-73.899212
BROOKLYN,67,40.65513275,-73.91633251
MANHATTAN,34,40.864953,-73.925503
MANHATTAN,34,40.86900042,-73.920319
BRONX,40,40.817609,-73.91908
BRONX,52,40.865564,-73.889636
BROOKLYN,81,40.68034,-73.930039
QUEENS,109,40.74274011,-73.83109884
STATEN ISLAND,121,40.591582,-74.153515
MANHATTAN,19,40.772678,-73.95952
MANHATTAN,6,40.732426,-74.010112
QUEENS,113,40.683079,-73.787699
BROOKLYN,79,40.685663,-73.955473
STATEN ISLAND,120,40.61111,-74.122865
QUEENS,115,40.754652,-73.885204
QUEENS,107,40.714921,-73.796158
QUEENS,110,40.741726,-73.860902
BROOKLYN,90,40.706761,-73.949302
BROOKLYN,68,40.636112,-74.025894
MANHATTAN,34,40.865723,-73.923442
BRONX,40,40.81969376,-73.90160159
BRONX,49,40.865549,-73.861969
BROOKLYN,94,40.718104,-73.940383
BRONX,40,40.81955109,-73.90166322
BROOKLYN,90,40.704127,-73.942676
QUEENS,115,40.77153755,-73.87608995
QUEENS,114,40.779699,-73.913329
QUEENS,103,40.704478,-73.799603
STATEN ISLAND,122,40.559521,-74.111858
BRONX,52,40.867309,-73.903376
MANHATTAN,17,40.755639,-73.966425
QUEENS,114,40.772219,-73.922184
BRONX,40,40.816093,-73.908485
BRONX,52,40.867502,-73.894799
BRONX,52,40.861569,-73.908519
BRONX,50,40.871118,-73.89853
BROOKLYN,81,40.67837699,-73.92649188
BRONX,49,40.865317,-73.848614
BROOKLYN,84,40.68609,-73.986776
BRONX,41,40.81724489,-73.89778647
BRONX,40,40.81856005,-73.92731612
QUEENS,113,40.680413,-73.768172
BROOKLYN,73,40.68067671,-73.91402905
BROOKLYN,79,40.695791,-73.939095
BROOKLYN,75,40.664,-73.860479
BROOKLYN,67,40.657588,-73.929055
MANHATTAN,19,40.772399,-73.949708
QUEENS,108,40.742559,-73.903185
BROOKLYN,75,40.669875,-73.881122
BRONX,52,40.864181,-73.897165
MANHATTAN,34,40.86769182,-73.92121361
MANHATTAN,20,40.773343,-73.988124
BROOKLYN,61,40.591007,-73.962775
MANHATTAN,32,40.819417,-73.940705
MANHATTAN,10,40.742582,-74.004194
MANHATTAN,32,40.81851121,-73.93764539
QUEENS,109,40.754928,-73.800956
QUEENS,106,40.659016,-73.834997
QUEENS,115,40.76482801,-73.86984636
QUEENS,101,40.595119,-73.78408
MANHATTAN,34,40.86811349,-73.91975242
BROOKLYN,83,40.702937,-73.927617
BRONX,52,40.863311,-73.891224
MANHATTAN,18,40.764775,-73.986157
QUEENS,113,40.698767,-73.755125
QUEENS,109,40.75425225,-73.8278248
BROOKLYN,75,40.659867,-73.885186
QUEENS,109,40.77289,-73.805581
BROOKLYN,73,40.667575,-73.907295
BROOKLYN,79,40.694727,-73.941829
BRONX,48,40.860358,-73.892155
BROOKLYN,67,40.653782,-73.931108
BROOKLYN,90,40.705531,-73.947124
QUEENS,116,40.668635,-73.730836
QUEENS,107,40.715991,-73.773315
MANHATTAN,18,40.762664,-73.982124
MANHATTAN,14,40.756844,-73.993792
QUEENS,113,40.68580733,-73.77314811
MANHATTAN,34,40.855896,-73.92802
QUEENS,114,40.76727,-73.920532
STATEN ISLAND,120,40.622935,-74.078734
BROOKLYN,61,40.595766,-73.942497
BRONX,49,40.855567,-73.866661
MANHATTAN,5,40.71814453,-73.99382768
BROOKLYN,94,40.717637,-73.947926
BROOKLYN,70,40.617587,-73.952854
QUEENS,106,40.68250239,-73.8213038
MANHATTAN,5,40.7160120119955,-73.9973320301008
BROOKLYN,81,40.678053,-73.920418
QUEENS,104,40.71424,-73.901049
MANHATTAN,18,40.76432287,-73.97719604
BROOKLYN,78,40.675583,-73.989035
MANHATTAN,34,40.847116,-73.93258
BRONX,47,40.876544,-73.853176
BROOKLYN,77,40.67731,-73.954078
QUEENS,115,40.752819,-73.874922
BROOKLYN,73,40.659279,-73.909528
QUEENS,101,40.595181,-73.755004
QUEENS,105,40.703657,-73.743572
BROOKLYN,61,40.597157,-73.961904
BRONX,41,40.816564,-73.898498
MANHATTAN,18,40.768919,-73.984992
BROOKLYN,73,40.655787,-73.905263
QUEENS,111,40.763813,-73.779183
MANHATTAN,1,40.714616,-74.011445
QUEENS,103,40.70273871,-73.80228601
QUEENS,114,40.754987,-73.928849
BROOKLYN,79,40.688947,-73.946476
STATEN ISLAND,120,40.647127,-74.08818
BROOKLYN,68,40.62368257,-74.02799009
MANHATTAN,18,40.762638,-73.974214
BRONX,40,40.817711,-73.915397
BRONX,52,40.85937287,-73.90679562
BROOKLYN,62,40.615081,-73.992626
QUEENS,101,40.596462,-73.772465
MANHATTAN,34,40.8589127,-73.92295925
MANHATTAN,7,40.7163099917327,-73.9831660136947
QUEENS,115,40.752083,-73.891369
STATEN ISLAND,120,40.62016061,-74.07695609
BRONX,52,40.85836868,-73.90390861
QUEENS,114,40.762936,-73.914677
BROOKLYN,69,40.643866,-73.888761
QUEENS,106,40.680631,-73.837284
BROOKLYN,62,40.603379,-73.992329
MANHATTAN,6,40.735035,-73.991236
BRONX,49,40.858727,-73.866557
QUEENS,104,40.703711,-73.907971
BRONX,43,40.81730883,-73.84448293
QUEENS,114,40.754097,-73.94083
BROOKLYN,67,40.655865,-73.94288
BROOKLYN,83,40.697519,-73.936199
MANHATTAN,26,40.817952,-73.951706
BRONX,46,40.859191,-73.900678
BRONX,46,40.857955,-73.907206
BROOKLYN,79,40.679395,-73.944983
QUEENS,107,40.735442,-73.787148
QUEENS,107,40.713613,-73.784262
QUEENS,103,40.69616874,-73.80449088
QUEENS,116,40.674926,-73.745411
BROOKLYN,62,40.616987,-74.001926
BROOKLYN,67,40.645843,-73.919415
BROOKLYN,67,40.662487,-73.924517
QUEENS,103,40.70334171,-73.80020318
QUEENS,114,40.763393,-73.937526
MANHATTAN,14,40.755102,-73.979711
BROOKLYN,70,40.637672,-73.952055
STATEN ISLAND,120,40.62082693,-74.08189183
BRONX,45,40.813397,-73.825966
QUEENS,111,40.752914,-73.778213
BROOKLYN,75,40.656765,-73.897769
MANHATTAN,19,40.765188,-73.971299
BROOKLYN,67,40.657058,-73.91771
STATEN ISLAND,123,40.515011,-74.247719
STATEN ISLAND,122,40.599398,-74.062382
BRONX,40,40.81373142,-73.92208672
QUEENS,101,40.60478281,-73.75399789
BRONX,40,40.815311,-73.919036
BRONX,46,40.85604676,-73.90077783
BRONX,49,40.860449,-73.858801
BRONX,46,40.85638795,-73.9017642
BROOKLYN,81,40.67771561,-73.93585904
QUEENS,107,40.732062,-73.813348
BROOKLYN,72,40.638428,-74.008309
MANHATTAN,34,40.859169,-73.92649
QUEENS,103,40.702705,-73.809285
BROOKLYN,63,40.609913,-73.903822
BROOKLYN,68,40.624375,-74.004995
BRONX,43,40.819277,-73.854391
BROOKLYN,69,40.632375,-73.907228
QUEENS,115,40.76619,-73.888716
BROOKLYN,75,40.669455,-73.899103
MANHATTAN,34,40.853427,-73.927967
STATEN ISLAND,122,40.561515,-74.106912
BROOKLYN,73,40.666748,-73.920733
BRONX,48,40.85712847,-73.88079263
MANHATTAN,34,40.8534,-73.929844
BRONX,49,40.858754,-73.867711
BROOKLYN,88,40.695069,-73.980741
MANHATTAN,14,40.75351578,-73.98878575
BROOKLYN,75,40.68192898,-73.87071484
BRONX,46,40.860085,-73.89363
QUEENS,107,40.7096764,-73.82002622
QUEENS,106,40.655213,-73.849525
QUEENS,109,40.754141,-73.831688
STATEN ISLAND,123,40.547159,-74.174007
BROOKLYN,75,40.658846,-73.880597
BRONX,46,40.85513904,-73.90835956
MANHATTAN,34,40.85716773,-73.9282319
BRONX,40,40.815103,-73.920961
BROOKLYN,79,40.68180404,-73.94986235
BROOKLYN,84,40.69619701,-73.98876293
BROOKLYN,84,40.688489,-73.983782
BROOKLYN,66,40.64059922,-73.9943321
BROOKLYN,73,40.660954,-73.903618
BROOKLYN,88,40.69577,-73.978254
QUEENS,103,40.701799,-73.808402
BROOKLYN,60,40.577797,-73.965441
QUEENS,103,40.702896,-73.797771
MANHATTAN,32,40.812122,-73.947893
BRONX,48,40.848488,-73.895263
BROOKLYN,70,40.631473,-73.959668
BROOKLYN,60,40.57530379,-73.97659102
